"medelvärden","nedre","övre"
456015.4,425519.717244836,486511.082755165
498675.8,467321.765679274,530029.834320726
749727,677261.48079521,822192.51920479
684647.8,637482.739535521,731812.86046448
627001,580823.883150204,673178.116849796
707067.6,662264.123721567,751871.076278433
655190.2,611898.486244233,698481.913755767
493002.6,462182.546078034,523822.653921966
461272.6,429700.709892229,492844.490107771
597377,559271.470015624,635482.529984376
