"medelvärden","nedre","övre"
775367,724069.937472636,826664.062527364
572438.4,537697.747392362,607179.052607638
561095.8,516886.527157209,605305.072842791
707401.8,657706.89353681,757096.70646319
620497,582894.426973982,658099.573026018
556581.2,516278.776792957,596883.623207043
439964.6,407620.942215371,472308.257784628
881398.4,837808.712711448,924988.087288552
858630.6,809560.884976879,907700.315023121
587485.8,547306.379475918,627665.220524082
